"","Library","Shannon","Richness","Type","Tissue"
"2821","M2210ZJHMSW427F",0,0,"DNA virus","Lung"
"2822","M2210ZJHMSW427F",0,0,"Eukaryote","Lung"
"2823","M2210ZJHMSW427F",0,0,"Bacteria","Lung"
"2824","M2210ZJHMSW427F",0,1,"RNA virus","Lung"
"2825","M2210ZJHMSW427RPX100",0,0,"DNA virus","Spleen"
"2826","M2210ZJHMSW427RPX100",0,0,"Eukaryote","Spleen"
"2827","M2210ZJHMSW427RPX100",0,1,"RNA virus","Spleen"
"2828","M2210ZJHMSW427RPX100",0,0,"Bacteria","Spleen"
"2829","M2210ZJHXSH404RPRX100",0,0,"DNA virus","Spleen"
"2830","M2210ZJHXSH404RPRX100",0,0,"Bacteria","Spleen"
"2831","M2210ZJHXSH404RPRX100",0,0,"Eukaryote","Spleen"
"2832","M2210ZJHXSH404RPRX100",0,1,"RNA virus","Spleen"
"2833","M2210ZJHXSH405C",0,0,"DNA virus","Gut"
"2834","M2210ZJHXSH405C",0,1,"RNA virus","Gut"
"2835","M2210ZJHXSH405C",0,0,"Bacteria","Gut"
"2836","M2210ZJHXSH405C",0,0,"Eukaryote","Gut"
"2837","M2210ZJHXSH405F",0,0,"Eukaryote","Lung"
"2838","M2210ZJHXSH405F",0,0,"DNA virus","Lung"
"2839","M2210ZJHXSH405F",0,1,"RNA virus","Lung"
"2840","M2210ZJHXSH405F",0,0,"Bacteria","Lung"
"2841","M2211APBCSW494F",0,0,"DNA virus","Lung"
"2842","M2211APBCSW494F",0,0,"Eukaryote","Lung"
"2843","M2211APBCSW494F",0,0,"Bacteria","Lung"
"2844","M2211APBCSW494F",0,1,"RNA virus","Lung"
"2845","M2211APBCSW495F",0,0,"Eukaryote","Lung"
"2846","M2211APBCSW495F",0.167179056181157,2,"RNA virus","Lung"
"2847","M2211APBCSW495F",0,0,"Bacteria","Lung"
"2848","M2211APBCSW495F",0,0,"DNA virus","Lung"
"2849","M2211APBCSW495P",0,0,"RNA virus","Spleen"
"2850","M2211APBCSW495P",0,0,"Eukaryote","Spleen"
"2851","M2211APBCSW495P",0,0,"Bacteria","Spleen"
"2852","M2211APBCSW495P",0,1,"DNA virus","Spleen"
"2853","M2211APBCSW496C",0,0,"Bacteria","Gut"
"2854","M2211APBCSW496C",0,1,"RNA virus","Gut"
"2855","M2211APBCSW496C",0,1,"DNA virus","Gut"
"2856","M2211APBCSW496C",0,0,"Eukaryote","Gut"
"2857","M2211APBCSW496F",0,0,"DNA virus","Lung"
"2858","M2211APBCSW496F",0,1,"RNA virus","Lung"
"2859","M2211APBCSW496F",0,0,"Eukaryote","Lung"
"2860","M2211APBCSW496F",0,0,"Bacteria","Lung"
"2861","M2211APBCSW496P",0,0,"Eukaryote","Spleen"
"2862","M2211APBCSW496P",0,0,"DNA virus","Spleen"
"2863","M2211APBCSW496P",0,0,"Bacteria","Spleen"
"2864","M2211APBCSW496P",0,1,"RNA virus","Spleen"
"2865","M2211APBCSW497C",0,0,"Bacteria","Gut"
"2866","M2211APBCSW497C",0,0,"Eukaryote","Gut"
"2867","M2211APBCSW497C",0,1,"RNA virus","Gut"
"2868","M2211APBCSW497C",0,0,"DNA virus","Gut"
"2869","M2211APBCSW497F",0,0,"Bacteria","Lung"
"2870","M2211APBCSW497F",0.166053971602919,2,"RNA virus","Lung"
"2871","M2211APBCSW497F",0,0,"DNA virus","Lung"
"2872","M2211APBCSW497F",0,0,"Eukaryote","Lung"
"2873","M2211APBCSW497P",0,0,"Bacteria","Spleen"
"2874","M2211APBCSW497P",0,0,"DNA virus","Spleen"
"2875","M2211APBCSW497P",0,0,"Eukaryote","Spleen"
"2876","M2211APBCSW497P",0.419498718214358,2,"RNA virus","Spleen"
"2877","M2211APBCSW498C",0,0,"DNA virus","Gut"
"2878","M2211APBCSW498C",0,0,"Eukaryote","Gut"
"2879","M2211APBCSW498C",0,0,"Bacteria","Gut"
"2880","M2211APBCSW498C",0,1,"RNA virus","Gut"
"2881","M2211APBCSW498F",0,1,"Eukaryote","Lung"
"2882","M2211APBCSW498F",0,0,"DNA virus","Lung"
"2883","M2211APBCSW498F",0,0,"Bacteria","Lung"
"2884","M2211APBCSW498F",0,1,"RNA virus","Lung"
"2885","M2211APBCSW498P",0,0,"Bacteria","Spleen"
"2886","M2211APBCSW498P",0,0,"DNA virus","Spleen"
"2887","M2211APBCSW498P",0.441178157561998,2,"RNA virus","Spleen"
"2888","M2211APBCSW498P",0,0,"Eukaryote","Spleen"
"2889","M2211APBCSW499C",0,0,"Eukaryote","Gut"
"2890","M2211APBCSW499C",0,0,"DNA virus","Gut"
"2891","M2211APBCSW499C",0,0,"Bacteria","Gut"
"2892","M2211APBCSW499C",0.382334916189823,2,"RNA virus","Gut"
"2893","M2211APBCSW499F",0,0,"DNA virus","Lung"
"2894","M2211APBCSW499F",0,1,"RNA virus","Lung"
"2895","M2211APBCSW499F",0,0,"Eukaryote","Lung"
"2896","M2211APBCSW499F",0,0,"Bacteria","Lung"
"2897","M2211APBCSW499PBX100",0,0,"DNA virus","Spleen"
"2898","M2211APBCSW499PBX100",0.636562239773197,2,"RNA virus","Spleen"
"2899","M2211APBCSW499PBX100",0,0,"Eukaryote","Spleen"
"2900","M2211APBCSW499PBX100",0,0,"Bacteria","Spleen"
"2901","M2211APBCSW500F",0,1,"RNA virus","Lung"
"2902","M2211APBCSW500F",0,0,"Eukaryote","Lung"
"2903","M2211APBCSW500F",0,0,"Bacteria","Lung"
"2904","M2211APBCSW500F",0,0,"DNA virus","Lung"
"2905","M2211APBCSW500PBX100",0,0,"Eukaryote","Spleen"
"2906","M2211APBCSW500PBX100",0,0,"Bacteria","Spleen"
"2907","M2211APBCSW500PBX100",0,1,"RNA virus","Spleen"
"2908","M2211APBCSW500PBX100",0,0,"DNA virus","Spleen"
"2909","M2211APBCSW501F",0,0,"DNA virus","Lung"
"2910","M2211APBCSW501F",0,0,"RNA virus","Lung"
"2911","M2211APBCSW501F",0,1,"Eukaryote","Lung"
"2912","M2211APBCSW501F",0,0,"Bacteria","Lung"
"2913","M2211APBCSW502CBX100",0,1,"Eukaryote","Gut"
"2914","M2211APBCSW502CBX100",0,0,"DNA virus","Gut"
"2915","M2211APBCSW502CBX100",0,0,"Bacteria","Gut"
"2916","M2211APBCSW502CBX100",0.690758716391283,2,"RNA virus","Gut"
"2917","M2211APBCSW502F",0,0,"Eukaryote","Lung"
"2918","M2211APBCSW502F",0,0,"Bacteria","Lung"
"2919","M2211APBCSW502F",0,0,"DNA virus","Lung"
"2920","M2211APBCSW502F",0.287953203995393,3,"RNA virus","Lung"
"2921","M2211APBCSW502PBX100",0,0,"DNA virus","Spleen"
"2922","M2211APBCSW502PBX100",0.691269181540837,2,"RNA virus","Spleen"
"2923","M2211APBCSW502PBX100",0,0,"Eukaryote","Spleen"
"2924","M2211APBCSW502PBX100",0,0,"Bacteria","Spleen"
"2925","M2211APBCSW503F",0,0,"DNA virus","Lung"
"2926","M2211APBCSW503F",0,0,"Bacteria","Lung"
"2927","M2211APBCSW503F",0,1,"Eukaryote","Lung"
"2928","M2211APBCSW503F",0,0,"RNA virus","Lung"
"2929","M2211APBCSW503PBX100",0,0,"DNA virus","Spleen"
"2930","M2211APBCSW503PBX100",0,0,"Bacteria","Spleen"
"2931","M2211APBCSW503PBX100",0.525630607227362,2,"RNA virus","Spleen"
"2932","M2211APBCSW503PBX100",0,1,"Eukaryote","Spleen"
"2933","M2211APBCSW504F",0,0,"DNA virus","Lung"
"2934","M2211APBCSW504F",0,0,"Bacteria","Lung"
"2935","M2211APBCSW504F",0,0,"RNA virus","Lung"
"2936","M2211APBCSW504F",0,1,"Eukaryote","Lung"
"2937","M2211APBCSW504PBX100",0,0,"Bacteria","Spleen"
"2938","M2211APBCSW504PBX100",0,0,"Eukaryote","Spleen"
"2939","M2211APBCSW504PBX100",0,0,"RNA virus","Spleen"
"2940","M2211APBCSW504PBX100",0,0,"DNA virus","Spleen"
"2941","M2211APBCSW505CBX100",0,0,"Bacteria","Gut"
"2942","M2211APBCSW505CBX100",0,0,"DNA virus","Gut"
"2943","M2211APBCSW505CBX100",0.628522579049386,2,"RNA virus","Gut"
"2944","M2211APBCSW505CBX100",0,0,"Eukaryote","Gut"
"2945","M2211APBCSW505FX100",0,0,"DNA virus","Lung"
"2946","M2211APBCSW505FX100",0.00717220860364919,2,"Eukaryote","Lung"
"2947","M2211APBCSW505FX100",0,0,"Bacteria","Lung"
"2948","M2211APBCSW505FX100",0,1,"RNA virus","Lung"
"2949","M2211APBCSW505PBX100",0,0,"Eukaryote","Spleen"
"2950","M2211APBCSW505PBX100",0,0,"DNA virus","Spleen"
"2951","M2211APBCSW505PBX100",0,0,"Bacteria","Spleen"
"2952","M2211APBCSW505PBX100",0,1,"RNA virus","Spleen"
"2953","M2211APBCSW507FX100",0,1,"Eukaryote","Lung"
"2954","M2211APBCSW507FX100",0,0,"Bacteria","Lung"
"2955","M2211APBCSW507FX100",0.069076919491244,2,"RNA virus","Lung"
"2956","M2211APBCSW507FX100",0,0,"DNA virus","Lung"
"2957","M2211APBCSW507PBX100",0,0,"Eukaryote","Spleen"
"2958","M2211APBCSW507PBX100",0.688259939840015,2,"RNA virus","Spleen"
"2959","M2211APBCSW507PBX100",0,0,"DNA virus","Spleen"
"2960","M2211APBCSW507PBX100",0,0,"Bacteria","Spleen"
"2961","M2211APBCSW508CBX100",0,1,"DNA virus","Gut"
"2962","M2211APBCSW508CBX100",0,0,"Bacteria","Gut"
"2963","M2211APBCSW508CBX100",0,0,"Eukaryote","Gut"
"2964","M2211APBCSW508CBX100",0,0,"RNA virus","Gut"
"2965","M2211APBCSW508FB",0,1,"DNA virus","Lung"
"2966","M2211APBCSW508FB",0,1,"Eukaryote","Lung"
"2967","M2211APBCSW508FB",0,0,"RNA virus","Lung"
"2968","M2211APBCSW508FB",0,0,"Bacteria","Lung"
"2969","M2211APBCSW508PBX100",0,0,"Bacteria","Spleen"
"2970","M2211APBCSW508PBX100",0,1,"DNA virus","Spleen"
"2971","M2211APBCSW508PBX100",0,1,"RNA virus","Spleen"
"2972","M2211APBCSW508PBX100",0,0,"Eukaryote","Spleen"
"2973","M2211APCQJH458C",0,0,"Bacteria","Gut"
"2974","M2211APCQJH458C",0,0,"DNA virus","Gut"
"2975","M2211APCQJH458C",0,1,"RNA virus","Gut"
"2976","M2211APCQJH458C",0,0,"Eukaryote","Gut"
"2977","M2211APCQJH458F",0,0,"DNA virus","Lung"
"2978","M2211APCQJH458F",0,0,"Bacteria","Lung"
"2979","M2211APCQJH458F",0,0,"Eukaryote","Lung"
"2980","M2211APCQJH458F",0,0,"RNA virus","Lung"
"2981","M2211APCQJH458P",0,0,"DNA virus","Spleen"
"2982","M2211APCQJH458P",0,0,"Eukaryote","Spleen"
"2983","M2211APCQJH458P",0,0,"Bacteria","Spleen"
"2984","M2211APCQJH458P",0,0,"RNA virus","Spleen"
"2985","M2211APCQJH459P",0,0,"DNA virus","Spleen"
"2986","M2211APCQJH459P",0,0,"Eukaryote","Spleen"
"2987","M2211APCQJH459P",0,0,"Bacteria","Spleen"
"2988","M2211APCQJH459P",0,0,"RNA virus","Spleen"
"2989","M2211APCQJH462C",0,0,"Bacteria","Gut"
"2990","M2211APCQJH462C",0,0,"DNA virus","Gut"
"2991","M2211APCQJH462C",0,0,"RNA virus","Gut"
"2992","M2211APCQJH462C",0,0,"Eukaryote","Gut"
"2993","M2211APCQJH463F",0,0,"Bacteria","Lung"
"2994","M2211APCQJH463F",0,0,"DNA virus","Lung"
"2995","M2211APCQJH463F",0,0,"RNA virus","Lung"
"2996","M2211APCQJH463F",0,1,"Eukaryote","Lung"
"2997","M2211APCQJH463P",0,0,"DNA virus","Spleen"
"2998","M2211APCQJH463P",0,0,"Bacteria","Spleen"
"2999","M2211APCQJH463P",0,0,"Eukaryote","Spleen"
"3000","M2211APCQJH463P",0,0,"RNA virus","Spleen"
"3001","M2211APCQJH465CB",0,0,"Eukaryote","Gut"
"3002","M2211APCQJH465CB",0,0,"DNA virus","Gut"
"3003","M2211APCQJH465CB",0,0,"Bacteria","Gut"
"3004","M2211APCQJH465CB",0,0,"RNA virus","Gut"
"3005","M2211APCQJH467F",0,0,"Bacteria","Lung"
"3006","M2211APCQJH467F",0,0,"Eukaryote","Lung"
"3007","M2211APCQJH467F",0,0,"DNA virus","Lung"
"3008","M2211APCQJH467F",0,1,"RNA virus","Lung"
"3009","M2211APCQJH467P",0,1,"RNA virus","Spleen"
"3010","M2211APCQJH467P",0,0,"Eukaryote","Spleen"
"3011","M2211APCQJH467P",0,1,"DNA virus","Spleen"
"3012","M2211APCQJH467P",0,0,"Bacteria","Spleen"
"3013","M2211APCQJH469C",0,0,"DNA virus","Gut"
"3014","M2211APCQJH469C",0,0,"RNA virus","Gut"
"3015","M2211APCQJH469C",0,0,"Eukaryote","Gut"
"3016","M2211APCQJH469C",0,0,"Bacteria","Gut"
"3017","M2211APCQJH469F",0,0,"DNA virus","Lung"
"3018","M2211APCQJH469F",0,0,"Eukaryote","Lung"
"3019","M2211APCQJH469F",0,0,"RNA virus","Lung"
"3020","M2211APCQJH469F",0,0,"Bacteria","Lung"
"3021","M2211APCQJH469P",0,0,"Eukaryote","Spleen"
"3022","M2211APCQJH469P",0,0,"Bacteria","Spleen"
"3023","M2211APCQJH469P",0,0,"DNA virus","Spleen"
"3024","M2211APCQJH469P",0,1,"RNA virus","Spleen"
"3025","M2211APHJSH470C",0,0,"DNA virus","Gut"
"3026","M2211APHJSH470C",0,0,"RNA virus","Gut"
"3027","M2211APHJSH470C",0,0,"Eukaryote","Gut"
"3028","M2211APHJSH470C",0,0,"Bacteria","Gut"
"3029","M2211APHJSH470F",0,1,"RNA virus","Lung"
"3030","M2211APHJSH470F",0,0,"Bacteria","Lung"
"3031","M2211APHJSH470F",0,0,"Eukaryote","Lung"
"3032","M2211APHJSH470F",0,0,"DNA virus","Lung"
"3033","M2211APHJSH470P",0,0,"Bacteria","Spleen"
"3034","M2211APHJSH470P",0,0,"DNA virus","Spleen"
"3035","M2211APHJSH470P",0,0,"RNA virus","Spleen"
"3036","M2211APHJSH470P",0,0,"Eukaryote","Spleen"
"3037","M2211APHJSH471F",0,0,"Bacteria","Lung"
"3038","M2211APHJSH471F",0,0,"DNA virus","Lung"
"3039","M2211APHJSH471F",0,0,"Eukaryote","Lung"
"3040","M2211APHJSH471F",0,1,"RNA virus","Lung"
"3041","M2211APHJSH471P",0,0,"DNA virus","Spleen"
"3042","M2211APHJSH471P",0,0,"Eukaryote","Spleen"
"3043","M2211APHJSH471P",0,1,"RNA virus","Spleen"
"3044","M2211APHJSH471P",0,0,"Bacteria","Spleen"
"3045","M2211APHJSH474C",0,1,"DNA virus","Gut"
"3046","M2211APHJSH474C",0,0,"RNA virus","Gut"
"3047","M2211APHJSH474C",0,0,"Eukaryote","Gut"
"3048","M2211APHJSH474C",0,0,"Bacteria","Gut"
"3049","M2211APHJSH474F",0,0,"Bacteria","Lung"
"3050","M2211APHJSH474F",0,0,"Eukaryote","Lung"
"3051","M2211APHJSH474F",0,1,"RNA virus","Lung"
"3052","M2211APHJSH474F",0,0,"DNA virus","Lung"
"3053","M2211APHJSH477C",0,0,"Bacteria","Gut"
"3054","M2211APHJSH477C",0,1,"RNA virus","Gut"
"3055","M2211APHJSH477C",0,1,"DNA virus","Gut"
"3056","M2211APHJSH477C",0,0,"Eukaryote","Gut"
"3057","M2211APHJSH477F",0,1,"RNA virus","Lung"
"3058","M2211APHJSH477F",0,0,"DNA virus","Lung"
"3059","M2211APHJSH477F",0,0,"Bacteria","Lung"
"3060","M2211APHJSH477F",0,0,"Eukaryote","Lung"
"3061","M2211APHJSH478F",0,1,"RNA virus","Lung"
"3062","M2211APHJSH478F",0,0,"DNA virus","Lung"
"3063","M2211APHJSH478F",0,0,"Eukaryote","Lung"
"3064","M2211APHJSH478F",0,0,"Bacteria","Lung"
"3065","M2211APHJSH479C",0,1,"Eukaryote","Gut"
"3066","M2211APHJSH479C",0,0,"Bacteria","Gut"
"3067","M2211APHJSH479C",0,0,"RNA virus","Gut"
"3068","M2211APHJSH479C",0,0,"DNA virus","Gut"
"3069","M2211APHJSH479F",0,0,"Bacteria","Lung"
"3070","M2211APHJSH479F",0,0,"Eukaryote","Lung"
"3071","M2211APHJSH479F",0,1,"RNA virus","Lung"
"3072","M2211APHJSH479F",0,0,"DNA virus","Lung"
"3073","M2211APHJSH480C",0,0,"Bacteria","Gut"
"3074","M2211APHJSH480C",0,0,"RNA virus","Gut"
"3075","M2211APHJSH480C",0,1,"DNA virus","Gut"
"3076","M2211APHJSH480C",0,0,"Eukaryote","Gut"
"3077","M2211APHJSH480F",0,0,"RNA virus","Lung"
"3078","M2211APHJSH480F",0,0,"DNA virus","Lung"
"3079","M2211APHJSH480F",0,0,"Bacteria","Lung"
"3080","M2211APHJSH480F",0,1,"Eukaryote","Lung"
"3081","M2211APHJSH480P",0,0,"Eukaryote","Spleen"
"3082","M2211APHJSH480P",0,0,"Bacteria","Spleen"
"3083","M2211APHJSH480P",0,1,"DNA virus","Spleen"
"3084","M2211APHJSH480P",0,0,"RNA virus","Spleen"
"3085","M2211APHJSH481F",0,1,"Eukaryote","Lung"
"3086","M2211APHJSH481F",0,0,"DNA virus","Lung"
"3087","M2211APHJSH481F",0,0,"Bacteria","Lung"
"3088","M2211APHJSH481F",0,0,"RNA virus","Lung"
"3089","M2211APHXSH482F",0,0,"DNA virus","Lung"
"3090","M2211APHXSH482F",0,0,"Bacteria","Lung"
"3091","M2211APHXSH482F",0,1,"RNA virus","Lung"
"3092","M2211APHXSH482F",0,1,"Eukaryote","Lung"
"3093","M2211APHXSH483CBRX100",0,0,"Bacteria","Gut"
"3094","M2211APHXSH483CBRX100",0,0,"DNA virus","Gut"
"3095","M2211APHXSH483CBRX100",0,0,"RNA virus","Gut"
"3096","M2211APHXSH483CBRX100",0.539383508392482,2,"Eukaryote","Gut"
"3097","M2211APHXSH483F",0,1,"RNA virus","Lung"
"3098","M2211APHXSH483F",0,0,"Bacteria","Lung"
"3099","M2211APHXSH483F",0,0,"Eukaryote","Lung"
"3100","M2211APHXSH483F",0,0,"DNA virus","Lung"
"3101","M2211APHXSH483P",0,0,"Eukaryote","Spleen"
"3102","M2211APHXSH483P",0,0,"Bacteria","Spleen"
"3103","M2211APHXSH483P",0,0,"DNA virus","Spleen"
"3104","M2211APHXSH483P",0,0,"RNA virus","Spleen"
"3105","M2211APHXSH484C",0,0,"DNA virus","Gut"
"3106","M2211APHXSH484C",0,1,"RNA virus","Gut"
"3107","M2211APHXSH484C",0,0,"Eukaryote","Gut"
"3108","M2211APHXSH484C",0,0,"Bacteria","Gut"
"3109","M2211APHXSH484P",0,0,"Eukaryote","Spleen"
"3110","M2211APHXSH484P",0,0,"DNA virus","Spleen"
"3111","M2211APHXSH484P",0,0,"Bacteria","Spleen"
"3112","M2211APHXSH484P",0,1,"RNA virus","Spleen"
"3113","M2211APHXSH486C",0,0,"Eukaryote","Gut"
"3114","M2211APHXSH486C",0,0,"Bacteria","Gut"
"3115","M2211APHXSH486C",0,0,"DNA virus","Gut"
"3116","M2211APHXSH486C",0,0,"RNA virus","Gut"
"3117","M2211APHXSH487F",0,0,"Eukaryote","Lung"
"3118","M2211APHXSH487F",0,1,"RNA virus","Lung"
"3119","M2211APHXSH487F",0,0,"Bacteria","Lung"
"3120","M2211APHXSH487F",0,0,"DNA virus","Lung"
"3121","M2211APHXSH490P",0,1,"DNA virus","Spleen"
"3122","M2211APHXSH490P",0,0,"RNA virus","Spleen"
"3123","M2211APHXSH490P",0,0,"Bacteria","Spleen"
"3124","M2211APHXSH490P",0,0,"Eukaryote","Spleen"
"3125","M2211APHXSH491C",0,0,"DNA virus","Gut"
"3126","M2211APHXSH491C",0,1,"Eukaryote","Gut"
"3127","M2211APHXSH491C",0.0060632153516054,2,"RNA virus","Gut"
"3128","M2211APHXSH491C",0,0,"Bacteria","Gut"
"3129","M2211APHXSH492C",0,0,"DNA virus","Gut"
"3130","M2211APHXSH492C",0,0,"Bacteria","Gut"
"3131","M2211APHXSH492C",0,0,"Eukaryote","Gut"
"3132","M2211APHXSH492C",0,1,"RNA virus","Gut"
"3133","M2211APHXSH492F",0,0,"Bacteria","Lung"
"3134","M2211APHXSH492F",0,0,"DNA virus","Lung"
"3135","M2211APHXSH492F",0,1,"RNA virus","Lung"
"3136","M2211APHXSH492F",0,0,"Eukaryote","Lung"
"3137","M2211APHXSH492P",0,0,"Bacteria","Spleen"
"3138","M2211APHXSH492P",0,1,"DNA virus","Spleen"
"3139","M2211APHXSH492P",0,0,"RNA virus","Spleen"
"3140","M2211APHXSH492P",0,0,"Eukaryote","Spleen"
"3141","M2211APHXSH493F",0,0,"DNA virus","Lung"
"3142","M2211APHXSH493F",0,1,"Eukaryote","Lung"
"3143","M2211APHXSH493F",0,0,"Bacteria","Lung"
"3144","M2211APHXSH493F",0,0,"RNA virus","Lung"
"3145","M2211ZJBCSW436F",0,0,"DNA virus","Lung"
"3146","M2211ZJBCSW436F",0,0,"Eukaryote","Lung"
"3147","M2211ZJBCSW436F",0,0,"Bacteria","Lung"
"3148","M2211ZJBCSW436F",0.425439124443973,2,"RNA virus","Lung"
"3149","M2211ZJBCSW436P",0,0,"DNA virus","Spleen"
"3150","M2211ZJBCSW436P",0,0,"Bacteria","Spleen"
"3151","M2211ZJBCSW436P",0,0,"Eukaryote","Spleen"
"3152","M2211ZJBCSW436P",0,1,"RNA virus","Spleen"
"3153","M2211ZJBCSW437F",0,0,"Bacteria","Lung"
"3154","M2211ZJBCSW437F",0,0,"DNA virus","Lung"
"3155","M2211ZJBCSW437F",0,1,"RNA virus","Lung"
"3156","M2211ZJBCSW437F",0,0,"Eukaryote","Lung"
"3157","M2211ZJBCSW438C",0,0,"Bacteria","Gut"
"3158","M2211ZJBCSW438C",0,0,"DNA virus","Gut"
"3159","M2211ZJBCSW438C",0,1,"RNA virus","Gut"
"3160","M2211ZJBCSW438C",0,0,"Eukaryote","Gut"
"3161","M2211ZJBCSW438F",0,0,"Eukaryote","Lung"
"3162","M2211ZJBCSW438F",0,0,"DNA virus","Lung"
"3163","M2211ZJBCSW438F",0,0,"Bacteria","Lung"
"3164","M2211ZJBCSW438F",0.187317846485571,3,"RNA virus","Lung"
"3165","M2211ZJBCSW438P",0,0,"DNA virus","Spleen"
"3166","M2211ZJBCSW438P",0,0,"Bacteria","Spleen"
"3167","M2211ZJBCSW438P",0,0,"Eukaryote","Spleen"
"3168","M2211ZJBCSW438P",0,1,"RNA virus","Spleen"
"3169","M2211ZJBCSW439F",0,0,"Eukaryote","Lung"
"3170","M2211ZJBCSW439F",0,1,"RNA virus","Lung"
"3171","M2211ZJBCSW439F",0,0,"DNA virus","Lung"
"3172","M2211ZJBCSW439F",0,0,"Bacteria","Lung"
"3173","M2211ZJCQJH446C",0,0,"RNA virus","Gut"
"3174","M2211ZJCQJH446C",0,0,"DNA virus","Gut"
"3175","M2211ZJCQJH446C",0,1,"Eukaryote","Gut"
"3176","M2211ZJCQJH446C",0,0,"Bacteria","Gut"
"3177","M2211ZJCQJH447C",0,0,"DNA virus","Gut"
"3178","M2211ZJCQJH447C",0,1,"Eukaryote","Gut"
"3179","M2211ZJCQJH447C",0,0,"RNA virus","Gut"
"3180","M2211ZJCQJH447C",0,0,"Bacteria","Gut"
"3181","M2211ZJCQJH447PBRX100",0,0,"DNA virus","Spleen"
"3182","M2211ZJCQJH447PBRX100",0,0,"Eukaryote","Spleen"
"3183","M2211ZJCQJH447PBRX100",0,0,"Bacteria","Spleen"
"3184","M2211ZJCQJH447PBRX100",0,0,"RNA virus","Spleen"
"3185","M2211ZJCQJH457F",0,0,"Bacteria","Lung"
"3186","M2211ZJCQJH457F",0,0,"DNA virus","Lung"
"3187","M2211ZJCQJH457F",0,0,"RNA virus","Lung"
"3188","M2211ZJCQJH457F",0,1,"Eukaryote","Lung"
"3189","M2211ZJHJSH444C",0.00195146983286856,2,"RNA virus","Gut"
"3190","M2211ZJHJSH444C",0,0,"DNA virus","Gut"
"3191","M2211ZJHJSH444C",0,0,"Bacteria","Gut"
"3192","M2211ZJHJSH444C",0,1,"Eukaryote","Gut"
"3193","M2211ZJHJSH444F",0,0,"Bacteria","Lung"
"3194","M2211ZJHJSH444F",0,0,"DNA virus","Lung"
"3195","M2211ZJHJSH444F",0,0,"Eukaryote","Lung"
"3196","M2211ZJHJSH444F",0,1,"RNA virus","Lung"
"3197","M2211ZJHJSH444P",0,0,"Bacteria","Spleen"
"3198","M2211ZJHJSH444P",0,0,"DNA virus","Spleen"
"3199","M2211ZJHJSH444P",0,0,"Eukaryote","Spleen"
"3200","M2211ZJHJSH444P",0,1,"RNA virus","Spleen"
"3201","M2211ZJHJSH445P",0,1,"DNA virus","Spleen"
"3202","M2211ZJHJSH445P",0,0,"Bacteria","Spleen"
"3203","M2211ZJHJSH445P",0,0,"Eukaryote","Spleen"
"3204","M2211ZJHJSH445P",0,0,"RNA virus","Spleen"
"3205","M2211ZJHJSH456P",0,0,"Eukaryote","Spleen"
"3206","M2211ZJHJSH456P",0,0,"Bacteria","Spleen"
"3207","M2211ZJHJSH456P",0,0,"DNA virus","Spleen"
"3208","M2211ZJHJSH456P",0,0,"RNA virus","Spleen"
"3209","M2211ZJHMSW433F",0,0,"DNA virus","Lung"
"3210","M2211ZJHMSW433F",0,1,"RNA virus","Lung"
"3211","M2211ZJHMSW433F",0,1,"Eukaryote","Lung"
"3212","M2211ZJHMSW433F",0,0,"Bacteria","Lung"
"3213","M2211ZJHMSW434C",0,0,"DNA virus","Gut"
"3214","M2211ZJHMSW434C",0,0,"Eukaryote","Gut"
"3215","M2211ZJHMSW434C",0,1,"RNA virus","Gut"
"3216","M2211ZJHMSW434C",0,0,"Bacteria","Gut"
"3217","M2211ZJHMSW434F",0,1,"Eukaryote","Lung"
"3218","M2211ZJHMSW434F",0,0,"Bacteria","Lung"
"3219","M2211ZJHMSW434F",0,0,"DNA virus","Lung"
"3220","M2211ZJHMSW434F",0,1,"RNA virus","Lung"
"3221","M2211ZJHXSH449F",0,0,"RNA virus","Lung"
"3222","M2211ZJHXSH449F",0,0,"DNA virus","Lung"
"3223","M2211ZJHXSH449F",0,1,"Eukaryote","Lung"
"3224","M2211ZJHXSH449F",0,0,"Bacteria","Lung"
"3225","M2211ZJHXSH449P",0,0,"RNA virus","Spleen"
"3226","M2211ZJHXSH449P",0,0,"Eukaryote","Spleen"
"3227","M2211ZJHXSH449P",0,0,"Bacteria","Spleen"
"3228","M2211ZJHXSH449P",0,1,"DNA virus","Spleen"
"3229","M2211ZJHXSH450P",0,0,"Eukaryote","Spleen"
"3230","M2211ZJHXSH450P",0,0,"Bacteria","Spleen"
"3231","M2211ZJHXSH450P",0,0,"DNA virus","Spleen"
"3232","M2211ZJHXSH450P",0,0,"RNA virus","Spleen"
"3233","M2211ZJHXSH451F",0,1,"Eukaryote","Lung"
"3234","M2211ZJHXSH451F",0,0,"Bacteria","Lung"
"3235","M2211ZJHXSH451F",0,0,"DNA virus","Lung"
"3236","M2211ZJHXSH451F",0,0,"RNA virus","Lung"
"3237","M2211ZJHXSW431F",0,0,"DNA virus","Lung"
"3238","M2211ZJHXSW431F",0,1,"Eukaryote","Lung"
"3239","M2211ZJHXSW431F",0,0,"RNA virus","Lung"
"3240","M2211ZJHXSW431F",0,0,"Bacteria","Lung"
"3241","M2211ZJHXSW432F",0,0,"Bacteria","Lung"
"3242","M2211ZJHXSW432F",0,0,"DNA virus","Lung"
"3243","M2211ZJHXSW432F",0,1,"RNA virus","Lung"
"3244","M2211ZJHXSW432F",0,1,"Eukaryote","Lung"
